"id","target","target_sentiment","companies_sentiment","consumers_sentiment","__split"
"1191497584629731328","productos agrarios","negative","negative","negative","train"
"1191631371032236032","paro","neutral","neutral","neutral","train"
"1191626250130993152","Siemens Gamesa","positive","neutral","neutral","val"
"1191633777212178432","Juan José Hidalgo","neutral","neutral","neutral","train"
"1191763775847882752","Ibex35","neutral","neutral","neutral","test"
"1191973745671507968","Ibex","neutral","neutral","neutral","train"
"1191983773052809216","Ibex 35","neutral","neutral","neutral","val"
"1191993086974595072","Ibex35","neutral","neutral","neutral","train"
"1191993047590023168","Ibex 35","neutral","neutral","neutral","train"
"1192101930211909632","PIB","neutral","neutral","neutral","test"
"1192127335497109504","Ibex","neutral","neutral","neutral","train"
"1192138325131514112","Bruselas","neutral","neutral","neutral","val"
"1192133270156259328","Ibex 35","neutral","neutral","neutral","train"
"1192328328490950912","Vanguard","positive","neutral","neutral","test"
"1192337145844916224","Ibex","neutral","neutral","neutral","test"
"1192377527349723136","bolsas europeas","neutral","neutral","neutral","train"
"1192538864960884736","Ibex 35","positive","positive","neutral","train"
"1192766389565693952","Ibex 35","neutral","neutral","neutral","test"
"1193127682072076288","empleo","neutral","neutral","neutral","test"
"1193234337182953472","Banco de España","negative","negative","negative","train"
"1193796787133435904","Ibex 35","neutral","neutral","neutral","train"
"1193793000142491648","Ibex","neutral","neutral","neutral","train"
"1193862200265494528","Liberbank","positive","neutral","neutral","train"
"1193939511715209216","Ibex 35","neutral","neutral","neutral","train"
"1194155387609657088","Ibex35","neutral","neutral","neutral","test"
"1194167197570125824","Ibex","positive","positive","positive","train"
"1194261881235681280","Gobierno en España","neutral","neutral","neutral","train"
"1194520401742876672","Ibex 35","neutral","neutral","neutral","val"
"1194535650076319488","Ibex vs Eurostoxx","neutral","neutral","neutral","test"
"1194533125478658048","Alemania","positive","positive","positive","train"
"1194611370802548736","Portugal","positive","negative","positive","train"
"1194623902678306816","Apollo","positive","neutral","neutral","test"
"1194641548954263552","FCC","positive","neutral","neutral","train"
"1194892654087151616","Ibex 35","neutral","neutral","neutral","val"
"1194902518159073280","IPC","neutral","neutral","neutral","train"
"1194915854527475712","ahorro a largo plazo","negative","negative","negative","train"
"1194926708970921984","zona euro","negative","negative","negative","train"
"1195015197938855936","Hacienda","positive","positive","positive","train"
"1195027061523537920","Ibex","neutral","neutral","neutral","train"
"1195303226729488384","Ibex 35","neutral","neutral","neutral","test"
"1195341555999105024","Sabadell","neutral","neutral","neutral","train"
"1195382367025799168","Ibex","neutral","neutral","neutral","train"
"1195639215859675136","IAG","positive","neutral","negative","train"
"1195684396269015040","grandes empresas españolas","neutral","neutral","neutral","val"
"1195946676453699584","Bankinter","neutral","neutral","neutral","test"
"1196066367016972288","IBEX-35","neutral","neutral","neutral","train"
"1196324660272435200","Aramco","neutral","neutral","neutral","val"
"1196329935620710400","China","neutral","neutral","neutral","test"
"1196388714097840128","Ibex35","neutral","neutral","neutral","train"
"1196479178016641024","Ibex 35","neutral","neutral","neutral","test"
"1196531774685204480","BBVA","positive","neutral","neutral","train"
"1196579013545910272","Saudi Aramco","positive","neutral","neutral","train"
"1196678461408075520","paro","negative","negative","negative","test"
"1196771116146143232","Latibex","positive","neutral","neutral","val"
"1197109669946445824","economía catalana","positive","positive","positive","train"
"1197182630569086720","libra","negative","negative","negative","train"
"1197578898273456128","Schroders","positive","neutral","neutral","val"
"1197584001915084800","HP","negative","neutral","neutral","train"
"1197920860360888320","Ibex 35","neutral","neutral","neutral","train"
"1197931497849647104","Ibex 35","neutral","neutral","neutral","train"
"1198005504045391872","FCC, Acciona y China Railway","positive","neutral","neutral","train"
"1198209335521886208","Adif","negative","neutral","neutral","test"
"1198730545146011648","Continental","neutral","neutral","neutral","train"
"1198904417250160640","Novartis","positive","neutral","neutral","train"
"1198974922866995200","Mercadona","positive","neutral","neutral","val"
"1199239863062671104","Ibex35","neutral","neutral","neutral","test"
"1199246419691003904","BNP","positive","neutral","neutral","test"
"1199346021991505920","Tesla, BYD y Beijing","positive","neutral","neutral","train"
"1199345574224388096","multinacionales españolas","neutral","neutral","neutral","test"
"1199946274998554624","Telefónica","positive","neutral","neutral","val"
"1199965645531680768","Ibex35","neutral","neutral","neutral","train"
"1199964653155160064","IPC","positive","neutral","neutral","val"
"1199974707644243968","Ibex 35","neutral","neutral","neutral","test"
"1200014961201823488","Ibex 35","neutral","neutral","neutral","val"
"1200096354711810048","Ibex 35","neutral","neutral","neutral","train"
"1200315961225691136","Ibex","neutral","neutral","neutral","train"
"1200378629575892736","Ibex 35","neutral","neutral","neutral","train"
"1200392732256149504","Seat","neutral","neutral","positive","val"
"1200436757268971520","Ibex","neutral","neutral","neutral","train"
"1200508478047080448","gran empresa","positive","neutral","neutral","train"
"1200538683662884864","Thales y CAF","positive","neutral","neutral","val"
"1200612548300525568","Ibex","neutral","neutral","neutral","val"
"1201090706208689920","Google","neutral","neutral","neutral","train"
"1201754189300457472","Ibex","negative","negative","negative","train"
"1201784693932404736","masmovil","positive","neutral","neutral","val"
"1201784582909104128","Ibex","neutral","neutral","neutral","val"
"1201813330735902720","paro","negative","negative","negative","test"
"1201845560946417664","Santander","neutral","neutral","neutral","train"
"1201976936714649600","bar tradicional","negative","negative","neutral","train"
"1202029909788499968","MásMóvil","negative","neutral","neutral","train"
"1202102368239620096","bolsa de EEUU","positive","positive","positive","train"
"1202257776602312704","España","negative","negative","negative","test"
"1202321861662650368","Bolsa","negative","negative","negative","train"
"1202494609705885696","Ibex 35","neutral","neutral","neutral","train"
"1203276732385627904","EE UU","positive","positive","positive","val"
"1203292176454692864","UE","negative","negative","negative","train"
"1203946637913133056","Ibex35","neutral","neutral","neutral","train"
"1203972810005188608","Ibex 35","neutral","neutral","neutral","train"
"1203986403849310208","Hacienda","positive","negative","neutral","val"
"1203998980218114048","impuestos","negative","positive","positive","train"
"1204320168417120512","Ibex","neutral","neutral","neutral","train"
"1204319985574830080","España","negative","negative","negative","test"
"1204369778116382720","OCDE","neutral","neutral","neutral","train"
"1204442638319071232","Ibex","neutral","neutral","neutral","train"
"1204458987183312896","Ibex 35","neutral","neutral","neutral","val"
"1204664616984420352","España","positive","positive","positive","train"
"1204680554387517440","Ibex 35","neutral","neutral","neutral","test"
"1204680349575471104","Ibex35","neutral","neutral","neutral","train"
"1204728532095655936","Repsol","positive","neutral","neutral","train"
"1205027516135682048","Lagarde","neutral","neutral","neutral","test"
"1205045305869291520","Ibex 35","neutral","neutral","neutral","test"
"1205080069238120448","Ibex","neutral","neutral","neutral","train"
"1202542567985950720","España","negative","negative","negative","train"
"1202357682558177280","temporalidad","negative","neutral","negative","test"
"1202357069203947520","temporalidad","negative","neutral","negative","train"
"1202356895937441536","temporalidad","negative","neutral","negative","train"
"1205178752088588288","Ibex 35","neutral","neutral","neutral","test"
"1205188732183298048","Ibex 35","neutral","neutral","neutral","train"
"1205223339737931520","zona euro","neutral","neutral","neutral","train"
"1205238153923170304","Nestlé","positive","neutral","neutral","test"
"1205706481657696512","Ibex","neutral","neutral","neutral","val"
"1206210183707447296","EBE","neutral","neutral","neutral","test"
"1206224862731210752","Excedente Bruto de Explotación","neutral","neutral","neutral","test"
"1206230668558114816","Excedente Bruto de Explotación","neutral","neutral","neutral","train"
"1206271957383237632","Excedente Bruto de Explotación","neutral","neutral","neutral","val"
"1206300652617576448","EBE","neutral","neutral","neutral","val"
"1206638856919011328","banco central de Holanda","positive","neutral","neutral","train"
"1206727201510608896","Cataluña","negative","negative","negative","train"
"1206845495580098304","Ibex 35","negative","negative","negative","train"
"1206866628597694464","Ftse4 Good Ibex","positive","positive","neutral","val"
"1207213905254211584","Ibex35","neutral","neutral","neutral","train"
"1207217154187309056","EuroStoxx e Ibex","negative","negative","negative","train"
"1207231516138442752","Almeida","positive","neutral","neutral","val"
"1207264664528261120","Ibex35","neutral","neutral","neutral","train"
"1207321883525419008","economía española","neutral","neutral","neutral","test"
"1207343883522318336","Ibex 35","neutral","neutral","neutral","test"
"1207555827797757952","IBEX","neutral","neutral","neutral","train"
"1207578869043277824","Ibex35","neutral","neutral","neutral","train"
